CIK,Ano,LC,CTPT,ML,ME,ROA,Empresa
0001093691,2020,1.7759684484138762,7.513631312744271,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,1.7759684484138762,7.513631312744271,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,1.7759684484138762,3.3439759549795363,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,1.7759684484138762,3.3439759549795363,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,1.7759684484138762,3.3439759549795363,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,1.7759684484138762,3.3439759549795363,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,1.7759684484138762,1.337898390659514,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,1.7759684484138762,1.337898390659514,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,1.7759684484138762,1.337898390659514,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,1.7759684484138762,1.337898390659514,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,1.7759684484138762,0.5347009616754572,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,1.7759684484138762,0.5347009616754572,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,1.7759684484138762,0.5347009616754572,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,1.7759684484138762,0.5347009616754572,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,5.041181316575983,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,5.041181316575983,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,5.041181316575983,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,5.041181316575983,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,2.243600784447476,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,2.243600784447476,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,2.243600784447476,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,2.243600784447476,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,0.8976469685210613,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,0.8976469685210613,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,0.8976469685210613,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,0.8976469685210613,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,0.3587512330264997,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,0.3587512330264997,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,0.3587512330264997,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,0.3587512330264997,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,6.362163767338493,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,6.362163767338493,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,6.362163767338493,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,6.362163767338493,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,2.831510061391542,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,2.831510061391542,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,2.831510061391542,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,2.831510061391542,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,1.132864830750599,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,1.132864830750599,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,1.132864830750599,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,1.132864830750599,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,0.4527577868989358,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,0.4527577868989358,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,0.4527577868989358,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,0.4527577868989358,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,7.374396505479347,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,7.374396505479347,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,7.374396505479347,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,7.374396505479347,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,3.282008867667121,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,3.282008867667121,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,3.282008867667121,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,3.282008867667121,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,1.3131058480380031,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,1.3131058480380031,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,1.3131058480380031,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,1.3131058480380031,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,0.524792439118997,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,0.524792439118997,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,0.524792439118997,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,0.524792439118997,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,7.513631312744271,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,7.513631312744271,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,7.513631312744271,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,7.513631312744271,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,3.3439759549795363,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,3.3439759549795363,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,3.3439759549795363,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,3.3439759549795363,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,1.337898390659514,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,1.337898390659514,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,1.337898390659514,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,1.337898390659514,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,5.826910838755082,0.5347009616754572,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,5.826910838755082,0.5347009616754572,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,5.826910838755082,0.5347009616754572,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,5.826910838755082,0.5347009616754572,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,5.041181316575983,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,5.041181316575983,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,5.041181316575983,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,5.041181316575983,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,2.243600784447476,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,2.243600784447476,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,2.243600784447476,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,2.243600784447476,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,0.8976469685210613,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,0.8976469685210613,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,0.8976469685210613,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,0.8976469685210613,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,0.3587512330264997,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,0.3587512330264997,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,0.3587512330264997,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,0.3587512330264997,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,6.362163767338493,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,6.362163767338493,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,6.362163767338493,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,6.362163767338493,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,2.831510061391542,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,2.831510061391542,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,2.831510061391542,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,2.831510061391542,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,1.132864830750599,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,1.132864830750599,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,1.132864830750599,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,1.132864830750599,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,0.4527577868989358,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,0.4527577868989358,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,0.4527577868989358,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,0.4527577868989358,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,7.374396505479347,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,7.374396505479347,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,7.374396505479347,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,7.374396505479347,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,3.282008867667121,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,3.282008867667121,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,3.282008867667121,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,3.282008867667121,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,1.3131058480380031,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,1.3131058480380031,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,1.3131058480380031,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,1.3131058480380031,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,0.524792439118997,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,0.524792439118997,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,0.524792439118997,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,0.524792439118997,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,7.513631312744271,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,7.513631312744271,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,7.513631312744271,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,7.513631312744271,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,3.3439759549795363,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,3.3439759549795363,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,3.3439759549795363,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,3.3439759549795363,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,1.337898390659514,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,1.337898390659514,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,1.337898390659514,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,1.337898390659514,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,4.14920511371512,0.5347009616754572,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,4.14920511371512,0.5347009616754572,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,4.14920511371512,0.5347009616754572,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,4.14920511371512,0.5347009616754572,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,5.041181316575983,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,5.041181316575983,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,5.041181316575983,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,5.041181316575983,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,2.243600784447476,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,2.243600784447476,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,2.243600784447476,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,2.243600784447476,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,0.8976469685210613,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,0.8976469685210613,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,0.8976469685210613,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,0.8976469685210613,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,0.3587512330264997,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,0.3587512330264997,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,0.3587512330264997,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,0.3587512330264997,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,6.362163767338493,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,6.362163767338493,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,6.362163767338493,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,6.362163767338493,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,2.831510061391542,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,2.831510061391542,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,2.831510061391542,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,2.831510061391542,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,1.132864830750599,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,1.132864830750599,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,1.132864830750599,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,1.132864830750599,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,0.4527577868989358,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,0.4527577868989358,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,0.4527577868989358,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,0.4527577868989358,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,7.374396505479347,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,7.374396505479347,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,7.374396505479347,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,7.374396505479347,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,3.282008867667121,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,3.282008867667121,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,3.282008867667121,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,3.282008867667121,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,1.3131058480380031,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,1.3131058480380031,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,1.3131058480380031,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,1.3131058480380031,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,0.524792439118997,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,0.524792439118997,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,0.524792439118997,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,0.524792439118997,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,7.513631312744271,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,7.513631312744271,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,7.513631312744271,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,7.513631312744271,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,3.3439759549795363,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,3.3439759549795363,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,3.3439759549795363,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,3.3439759549795363,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,1.337898390659514,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,1.337898390659514,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,1.337898390659514,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,1.337898390659514,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.085840823754713,0.5347009616754572,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.085840823754713,0.5347009616754572,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.085840823754713,0.5347009616754572,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.085840823754713,0.5347009616754572,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,5.041181316575983,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,5.041181316575983,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,5.041181316575983,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,5.041181316575983,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,2.243600784447476,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,2.243600784447476,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,2.243600784447476,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,2.243600784447476,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,0.8976469685210613,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,0.8976469685210613,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,0.8976469685210613,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,0.8976469685210613,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,0.3587512330264997,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,0.3587512330264997,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,0.3587512330264997,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,0.3587512330264997,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,6.362163767338493,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,6.362163767338493,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,6.362163767338493,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,6.362163767338493,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,2.831510061391542,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,2.831510061391542,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,2.831510061391542,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,2.831510061391542,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,1.132864830750599,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,1.132864830750599,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,1.132864830750599,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,1.132864830750599,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,0.4527577868989358,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,0.4527577868989358,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,0.4527577868989358,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,0.4527577868989358,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,7.374396505479347,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,7.374396505479347,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,7.374396505479347,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,7.374396505479347,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,3.282008867667121,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,3.282008867667121,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,3.282008867667121,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,3.282008867667121,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,1.3131058480380031,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,1.3131058480380031,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,1.3131058480380031,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,1.3131058480380031,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,0.524792439118997,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,0.524792439118997,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,0.524792439118997,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,0.524792439118997,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,7.513631312744271,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,7.513631312744271,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,7.513631312744271,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,7.513631312744271,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,3.3439759549795363,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,3.3439759549795363,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,3.3439759549795363,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,3.3439759549795363,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,1.337898390659514,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,1.337898390659514,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,1.337898390659514,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,1.337898390659514,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,3.500008994180765,0.5347009616754572,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,3.500008994180765,0.5347009616754572,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,3.500008994180765,0.5347009616754572,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,3.500008994180765,0.5347009616754572,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,12.002934856663696,5.041181316575983,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,12.002934856663696,5.041181316575983,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,12.002934856663696,5.041181316575983,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,12.002934856663696,5.041181316575983,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,12.002934856663696,2.243600784447476,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,12.002934856663696,2.243600784447476,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,12.002934856663696,2.243600784447476,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,12.002934856663696,2.243600784447476,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,12.002934856663696,0.8976469685210613,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,12.002934856663696,0.8976469685210613,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,12.002934856663696,0.8976469685210613,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,12.002934856663696,0.8976469685210613,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,12.002934856663696,0.3587512330264997,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,12.002934856663696,0.3587512330264997,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,12.002934856663696,0.3587512330264997,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,12.002934856663696,0.3587512330264997,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,12.002934856663696,6.362163767338493,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,12.002934856663696,6.362163767338493,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,12.002934856663696,6.362163767338493,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,12.002934856663696,6.362163767338493,-0.6367893999069825,,-0.08696955778973936,235
0001093691,2020,12.002934856663696,2.831510061391542,-0.6367893999069825,,-0.31011308920425745,235
0001093691,2020,12.002934856663696,2.831510061391542,-0.6367893999069825,,-0.2178578621348831,235
0001093691,2020,12.002934856663696,2.831510061391542,-0.6367893999069825,,-0.14438021581115748,235
0001093691,2020,12.002934856663696,2.831510061391542,-0.6367893999069825,,-0.08696955778973936,235
