DENOM_CIA,CNPJ_CIA,ANO,ROA,LC,CTPT,ME,ML,Macro
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2018,0.1287800852702517,2.076656880681899,1.0267934794728275,0.11618965475351685,0.07109319954323477,
CAMBUCI S.A.,61.088.894/0001-08,2018,0.07604753770404947,0.7560544104147542,7.992565819197437,0.11816804299866895,0.07668464418785666,
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2018,0.07556509906228313,4.908526495029559,0.8215427294647127,0.12557090835397622,0.07514630393144693,
CCR S.A.,02.846.056/0001-97,2018,0.07023400482291732,10.991684074670356,0.3432808187675287,8.064281954557417,8.516010176331257,
CEMIG GERACAO E TRANSMISSAO S.A.,06.981.176/0001-58,2018,0.03564998312490748,0.8977007806246229,2.327571977954016,0.22389646573963004,0.09567755929045631,
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2018,0.10002001399093957,0.9845641576970908,1.3872939237280815,20.441820617557877,19.82928047270748,
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2018,0.08924517547607125,1.603590862238416,0.026843900900460668,inf,inf,
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2018,0.021927259937610116,0.3761403713311376,0.4544626419909845,0.8803299314972739,0.43109400036563467,
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2018,0.04813977887176176,1.1209667957292033,1.2360371740503473,0.0871092109783563,0.0455395655991144,
CIA CELG DE PARTICIPACOES - CELGPAR,08.560.444/0001-93,2018,0.05828896802993807,60.084362139917694,-1.6253656505430523,inf,inf,
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,2018,0.10262275819302953,1.9734810953085065,0.13634750762395517,343.00725012946657,440.212066286898,
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,2018,0.13468416287066615,3.4968681686370733,0.31517029852792455,0.3542276366911692,0.23571183219217293,
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,2018,0.08952378847567007,0.8686675848526584,1.8549427668557787,0.1773860768110933,0.1272740126307852,
CIA INDUSTRIAL CATAGUASES,19.526.748/0001-50,2018,-0.018095399157980935,2.3196370967741937,0.7080156588499107,-0.051226632870139864,-0.023005024215814966,
CIA MELHORAMENTOS DE SAO PAULO,60.730.348/0001-66,2018,0.0033013365940518184,1.1388578513155678,0.5435483625467774,0.41178558750443733,1.6638267660631878,
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,2018,0.0735034874197649,0.8150496417547887,0.19396841187743347,inf,inf,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,2018,0.05182715112231261,1.3736424446195683,0.793258411086698,0.31946134967143947,0.12394509063283961,
CIA SIDERURGICA NACIONAL,33.042.730/0001-04,2018,0.11934692871827633,0.7745965367524392,3.885343400666572,0.4889110195422782,0.39633157082206133,
CIA TECIDOS NORTE DE MINAS COTEMINAS,22.677.520/0001-76,2018,0.1098877523255362,0.034844133503199384,0.301164647775264,inf,inf,
CIA TECIDOS SANTANENSE,21.255.567/0001-89,2018,0.11431901930371582,1.232762572828714,1.2620050213786818,0.3006872145179211,0.16411761747344644,
CLEAR SALE S.A.,03.802.115/0001-98,2018,,,,,,
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,2018,0.08422343368228159,0.4657944048127815,0.04806100167997221,inf,inf,
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,2018,,,,,,
CONSERVAS ODERICH S.A.,97.191.902/0001-94,2018,0.03832358392913026,1.7964530377972334,1.377112970232441,0.11765816704936383,0.043570003475747764,
CONSTRUTORA ADOLPHO LINDENBERG S.A.,61.022.042/0001-18,2018,0.05330376751028763,0.47447243022464264,0.802151777137368,12.041237113402062,12.88659793814433,
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,2018,0.10219673069652176,2.946862864553939,0.6363957440803959,0.7133781201691188,0.6410513277621839,
COSAN S.A.,50.746.577/0001-15,2018,0.09045338835684856,2.238250063064481,0.8398250931767102,inf,inf,
CPFL ENERGIA S.A.,02.429.144/0001-93,2018,0.19041901917791285,1.5047593059580715,0.05312465500228058,2207116.0,2058040.0,
CPFL ENERGIAS RENOVÁVEIS S.A.,08.439.659/0001-50,2018,0.012449726072755423,0.5752758048442213,1.1159242720347249,2.4013932758712992,0.7311954601424059,
CPFL GERACAO DE ENERGIA S.A.,03.953.509/0001-47,2018,0.13064097428773533,0.4537837931936448,1.2345946337125042,1.563387264521329,1.0614297604325205,
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,2018,,,,,,
CSN MINERAÇÃO S.A.,08.902.291/0001-15,2018,,,,,,
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,2018,0.01815597977452529,2.303799985960643,0.4179346154053748,0.1182172825476895,0.09914841427670647,
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2018,0.10579176024639324,4.598906126445005,0.6069287420585371,0.9021482785160151,0.6840884294855598,
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,2018,,,,,,
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,2018,0.05187511983826944,1.2664476041477077,3.789006552757094,0.48073441944659945,0.2322033184789603,
CVLB BRASIL S.A.,16.233.389/0001-55,2018,,,,,,
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,2018,-0.012129229497823761,1.5796211490424645,0.3509337001422537,-21.041981981981984,-15.20054054054054,
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,2018,,,,,,
DESKTOP S.A.,08.170.849/0001-15,2018,,,,,,
DEXCO S.A.,97.837.181/0001-47,2018,0.05329831758942167,1.134440512052747,0.7474814419482647,0.1943076928849109,0.11565912405511894,
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2018,0.0259116938221484,1.3166057580889563,1.1325751048136192,0.1738963557583724,0.05926927437587054,
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2018,0.07311707586303737,1.4420650465872025,1.2105614857990308,0.05705748599302169,0.030954059753199765,
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2018,-0.029412936834014934,1.381966942489837,1.0540605648593464,-0.7298598415600244,-1.180606337599025,
DOTZ S.A.,18.174.270/0001-84,2018,,,,,,
DURATEX S.A.,97.837.181/0001-47,2018,,,,,,
ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,08.873.873/0001-10,2018,0.13558426128461812,1.6396755001228132,3.258368019721107,4.117434672404675,3.5875745363701017,
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2018,0.1692026813277967,1.3062554718762749,2.4566848711345437,inf,inf,
EDP - ENERGIAS DO BRASIL S.A.,03.983.431/0001-03,2018,0.1289618546033315,2.083549272251998,0.15792823474575088,251.37820512820514,247.2480574980575,
ELECTRO ACO ALTONA S.A.,82.643.537/0001-34,2018,0.035288423587843655,0.9687190825640717,1.2448714300496688,0.12184110041666497,0.04959892452654468,
ELETROMIDIA S.A.,09.347.516/0001-81,2018,,,,,,
ELETRORIVER S.A.,01.968.293/0001-68,2018,,,,,,
EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,02.302.101/0001-42,2018,0.08067084654444895,3.0846694774419894,0.4483544434917219,-0.015453836169044045,0.3551793267767363,
EMBRAER S.A.,07.689.002/0001-89,2018,-0.017580329182384686,2.126496927284111,1.5538321591596953,0.047231899466490423,-0.05126481039816864,
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,2018,0.02753217832410639,1.1864655642100495,2.274412268070727,0.04589378788000096,0.014887470876934532,
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2018,0.13288644297147714,127.1914191419142,9.469972218289422e-05,inf,inf,
ENERGISA S.A.,00.864.214/0001-06,2018,0.10870899490131666,1.4647341773847353,0.960656931583639,11.83083648421379,6.8490440010019205,
ENEVA S.A,04.423.567/0001-21,2018,0.10811891957188526,3.474512409099668,0.3038987697438472,inf,inf,
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2018,0.13145300044371247,0.6895450114500511,1.7874410284940945,0.7298952744627535,0.4730792635750424,
ENJOEI S.A.,16.922.038/0001-51,2018,,,,,,
ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,09.527.023/0001-23,2018,,,,,,
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2018,0.11569198093190566,0.8989051999277089,0.41784410811089,inf,inf,
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,2018,0.019497441171165593,0.019385699899295065,0.1764664895701781,inf,inf,
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2018,-0.05901436839328028,0.8795941569699631,0.7260251659146555,-2.0355047186393014,-4.345799194180795,
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,2018,0.028742082674630524,0.5398187530862129,0.3003957900416022,inf,inf,
FLEURY S.A.,60.840.055/0001-31,2018,0.08583709319052736,2.305517321159427,1.2074531946711955,0.2648782369333769,0.12841042696462124,
FOZ DO RIO CLARO ENERGIA S.A.,07.823.262/0001-03,2018,,,,,,
FRAS-LE S.A.,88.610.126/0001-29,2018,0.07042879544566141,2.3707912509561853,0.6418159719598031,0.185368560521197,0.13847299725365622,
GAFISA S.A.,01.545.826/0001-07,2018,-0.130297005963475,0.7516780109531673,5.553339290112087,-0.41020727405542046,-0.5040392729789218,
GERDAU S.A.,33.611.500/0001-19,2018,0.06413341673011015,2.3847696996252674,0.3961215601468197,1.16283376547884,0.7342228647040377,
GETNINJAS S.A.,14.127.813/0001-51,2018,,,,,,
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,2018,-0.27565144470326264,5.395498349216129,-1.7898155658950554,-inf,-inf,
GRAZZIOTIN S.A.,92.012.467/0001-70,2018,0.07748982344128152,2.132093150478935,0.3933972046769889,0.12661041776531118,0.11704399548110901,
GRENDENE S.A.,89.850.341/0001-60,2018,0.15204345805191805,8.067060655093952,0.11140644182667915,0.22465832793406035,0.2539306273651635,
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,2018,,,,,,
GRUPO MATEUS S.A.,24.990.777/0001-09,2018,,,,,,
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,2018,0.19914551127499647,2.5108339638677846,0.25881415181977735,1.1557512377886219,1.1591536321286586,
HAGA S.A. INDUSTRIA E COMERCIO,30.540.991/0001-66,2018,0.10197973847792541,1.9218320486030258,-1.7612749098616254,0.5538978507403176,0.3659392870561353,
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,2018,-0.2080687192944982,0.15688878173624377,0.9901304203134071,-49.25646378673518,-54.75044162518066,
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,2018,0.0979174216617139,4.55949667846579,0.025548905657478905,inf,inf,
HMOBI PARTICIPAÇÕES S.A.,40.159.947/0001-64,2018,,,,,,
HYPERA S.A.,02.932.074/0001-91,2018,0.11021562082581635,2.838065685098494,0.2396486895405757,0.30944425788465124,0.29382543153621193,
IGUA SANEAMENTO S.A.,08.159.965/0001-33,2018,0.01922490154291645,0.9179463117784223,0.33118434031769134,1.719240628003845,1.307193207305351,
IGUATEMI EMPRESA DE SHOPPING CENTERS S.A,51.218.147/0001-93,2018,0.05612303090286922,2.6953941332214852,0.6108724446902031,1.4531413166645684,0.9493345578160758,
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2018,,,,,,
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,2018,,,,,,
INTER CONSTRUTORA E INCORPORADORA S.A.,09.611.768/0001-76,2018,0.2759533991004183,2.5177088973109547,5.996448979591837,0.3143545359010993,0.27926225927194154,
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,2018,0.00611119368783521,0.9289019285600049,0.27236514719006166,0.0425432557025684,0.04726097108303898,
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,2018,-0.07982470730135732,0.5272270487367192,0.742071862548903,-inf,-inf,
IOCHPE MAXION S.A.,61.156.113/0001-75,2018,0.04809264555773972,1.0786676017804195,0.43267030578894233,0.16368580154717963,0.09240712470062065,
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,2018,0.001960641313987818,0.8081161448312052,3.967401992495795,0.18415939121651456,0.0032667648178868122,
IRB - BRASIL RESSEGUROS S.A.,33.376.989/0001-91,2018,0.07658619016008753,0.965947750457967,2.9777353416083865,0.5262614929159471,0.2114262855707505,
JALLES MACHADO S.A.,02.635.522/0001-95,2018,,,,,,
JBS S.A.,02.916.265/0001-60,2018,0.00041118785381202177,1.2555173756686657,1.3894971949151471,0.12272175639853784,0.0009205139038549364,
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,2018,0.04716392293719696,0.5000474158368895,0.5691663535830013,inf,inf,
JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,87.456.562/0001-22,2018,0.015095284131617561,2.110810583001639,2.269252012961508,0.06576475044718263,0.022675425775202724,
JSL S.A.,52.548.435/0001-79,2018,0.017524799900036792,1.4264555604776192,8.94596790790618,0.23285918738692707,0.04277675820251198,
KARSTEN S.A.,82.640.558/0001-04,2018,-0.13348636986700518,0.3920698578725595,-2.51701407173085,0.1723257913915555,-0.16869784628784046,
KEPLER WEBER S.A.,91.983.056/0001-69,2018,0.01839210381103259,5.1256900212314225,0.019062411427923587,inf,inf,
KLABIN S.A.,89.637.490/0001-45,2018,0.004729171132895816,2.825443508585181,3.6192405401260443,0.4556648314510759,0.013733394013177384,
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,2018,,,,,,
LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,2018,0.05976417552866221,0.9257942770326042,2.5644355699236905,0.18648512760119532,0.1046547459287623,
LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,2018,0.04780810006060553,0.44220323024552766,2.7275033967947353,0.2556214188005076,0.059804314744515925,
LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,2018,0.006741850695302496,0.9744756562146775,-3.509570227712222,0.23332694217785432,0.00943271684876221,
LOJAS RENNER S.A.,92.754.738/0001-62,2018,0.1461258325197215,1.4169807180117717,0.7653799002253628,0.22326652864393368,0.14338285004293885,
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,2018,0.09711147530861712,1.8815064108647377,0.3395146177265342,0.15775074413003784,0.12926190876054555,
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2018,0.06843141034826507,1.1831418378506027,2.791063072545934,0.07955848978830199,0.03883005409490621,
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2018,0.13147281957803533,2.0229203889703866,0.6356476156772538,0.20602987523939706,0.13786056078936273,
MANGELS INDUSTRIAL S.A.,61.065.298/0001-02,2018,-0.12662381984677804,1.5064297036562706,-2.0058798489529694,0.11544515282077372,-0.10533583776036994,
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,61.082.004/0001-50,2018,-0.20840570402697298,0.04105127316561889,-1.313165779531986,-0.19434463926415638,-1.0260491520551882,
MARCOPOLO S.A.,88.611.835/0001-29,2018,0.049236300756725,1.770485718728941,0.8011458863165654,0.1197476459640055,0.08037468298637594,
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2018,0.06496884800406559,0.8638314343007943,30.888610230093963,-0.06491445154167119,0.14747288616400855,
MARISA LOJAS S.A.,61.189.288/0001-89,2018,0.011062884049367384,1.0159004407937828,1.633179650614029,0.15273838238252277,0.013085679063836227,
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2018,,,,,,
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2018,-0.02282831304081287,0.44182206610533464,20.428688719972456,0.08654223505957333,-0.03624240616611463,
METALURGICA GERDAU S.A.,92.690.783/0001-09,2018,0.07938952504593903,0.2088479560780902,0.07696507309548223,inf,inf,
METALURGICA RIOSULENSE S.A.,85.778.074/0001-06,2018,0.06919450353590526,0.3842576690358549,-9.732302440004016,0.21940283087095774,0.08289423838550815,
METISA METALURGICA TIMBOENSE S.A.,86.375.425/0001-09,2018,0.05834534611345341,4.8228530066808375,0.21392088282354058,0.09036464824795974,0.06036314421942696,
MINERVA S.A.,67.620.377/0001-14,2018,-0.09949459832142168,1.222041802481158,-43.21679164701741,0.04901793826677969,-0.16049799755341126,
MINUPAR PARTICIPACOES S.A.,90.076.886/0001-40,2018,-4.079809918362374,0.004424778761061947,-1.045640845971182,-inf,-inf,
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2018,0.14147480510984717,0.1046377431075016,1.7705281176055983,inf,inf,
MOBLY S.A.,31.553.627/0001-01,2018,,,,,,
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2018,-0.09678078266551732,0.028235279156126728,11.283879232333204,-1.3982303923813013,-2.3157707980403828,
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2018,0.050171631361587865,1.29627373823781,0.9195016764706946,0.761677719763513,0.5748593923735431,
MPM CORPÓREOS S.A.,26.659.061/0001-59,2018,,,,,,
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2018,0.058859130068217136,2.4249493236445,1.5328317256764739,0.2674483298190322,0.2545147923256365,
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,2018,,,,,,
MUNDIAL S.A. - PRODUTOS DE CONSUMO,88.610.191/0001-54,2018,0.0030264136849624886,0.21922156711284785,-8.514656747004054,0.11631656399232468,0.011047711107584436,
MÉLIUZ S.A.,14.110.585/0001-07,2018,,,,,,
NATURA &CO HOLDING S.A.,32.785.497/0001-97,2018,,,,,,
NATURA COSMETICOS S.A.,71.673.990/0001-77,2018,0.043911519544097055,1.1596360013619273,3.851506272867198,0.20318260159272167,0.0865744612293697,
NEOENERGIA S.A.,01.083.200/0001-18,2018,0.08205008450350507,0.512563904751837,0.08559325879776933,534.7900996464159,494.0038572806172,
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,2018,-0.05502377820499848,1.79203125,-3.2849810413391287,0.0022825159279915843,-0.05396661572355755,
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,29.980.141/0001-08,2018,,,,,,
ODONTOPREV S.A.,58.119.199/0001-51,2018,0.18121536906995034,1.3081575987187368,0.5295759623769777,0.2559342099115503,0.18741054512934474,
OMEGA ENERGIA S.A.,42.500.384/0001-51,2018,,,,,,
OSX BRASIL S.A.,09.112.685/0001-32,2018,-2.6685091509357277,0.00402845422280947,-1.0399104710178744,-inf,-inf,
PADTEC HOLDING S.A.,02.365.069/0001-44,2018,0.22893372224923028,3.1818181818181817,2.7132756675441896,inf,inf,
PBG S/A,83.475.913/0001-91,2018,0.08025575313057323,1.4244324329975588,3.620654611331426,0.2897404910116752,0.14074633858486424,
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,2018,,,,,,
PETRO RIO S.A.,10.629.105/0001-68,2018,0.19460695332187777,3.7154544824239064,0.045864477903746884,inf,inf,
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,2018,0.030699628565338085,0.5202851999956886,2.0290089277662546,0.31675672983539604,0.09170790362114416,
PETRORECÔNCAVO S.A.,03.342.704/0001-30,2018,,,,,,
PETTENATI S.A. INDUSTRIA TEXTIL,88.613.658/0001-10,2018,0.061624553272564435,1.543000442505112,0.5497597884911211,0.16394808323465496,0.08977622257776577,
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,2018,,,,,,
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,51.928.174/0001-50,2018,-11184.95652173913,3.1720542024761847e-05,-1.0000447205452019,-inf,-inf,
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,2018,-0.00027427023888283367,1.2662098531921293,2.302273129138097,0.05093857583639383,-0.00023659419322919766,
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,2018,0.04408519221642145,0.8495448122495309,1.7560947693716378,0.06959652377885235,0.03571874909873968,
PRIO S.A.,10.629.105/0001-68,2018,,,,,,
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,2018,0.0,2.698856416772554,14.875454545454545,0.41449047712546633,0.0,
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,2018,-0.0039282503103374245,1.5227512520755202,1.426479934117435,0.015412319016733065,-0.00251194684396356,
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,2018,0.16855338275898374,12.13739763421292,0.0004667671553918402,inf,inf,
QUALITY SOFTWARE S.A.,35.791.391/0001-94,2018,0.038002799135416154,0.7236568349626515,1.2255400336591598,0.13092285543016988,0.06847603802373221,
RAIA DROGASIL S.A.,61.585.865/0001-51,2018,0.06996210647559589,1.5543659336393356,1.05199869594672,0.07984627923856082,0.035585657941630246,
RAIZEN ENERGIA S.A.,08.070.508/0001-78,2018,0.035494151058177874,1.1450907460337916,1.052076585326664,0.3527109450061765,0.09190333760351375,
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,2018,0.03635728819619262,2.1310257624474724,1.732251825429251,0.13519137098449033,0.06619537275064268,
RECRUSUL S.A.,91.333.666/0001-17,2018,-0.31782132311671835,0.7163481754894173,-1.677596441622435,-1.1255042581801882,-2.918870461676378,
REDE ENERGIA PARTICIPAÇÕES S.A.,61.584.140/0001-49,2018,0.09582265743335217,3.1895760690034867,0.2797934076564881,inf,inf,
REFINARIA DE PETROLEOS MANGUINHOS S.A.,33.412.081/0001-96,2018,-0.09765646758801966,0.4350169701540782,-1.7107458781942255,-0.194733032555086,-0.18335702902610185,
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,2018,0.027909951608147656,0.8351489758399802,0.6654270032477145,0.28127653757076687,0.08320171770458054,
RIO ENERGY PARTICIPAÇÕES S.A.,38.126.888/0001-86,2018,,,,,,
RIO PARANAPANEMA ENERGIA S.A.,02.998.301/0001-81,2018,0.0575210418166068,0.8006247794916918,1.7203992121906224,0.5390034579367308,0.1989934892502257,
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,2018,-0.03275986311034782,3.9902649584423933,0.29458035849237524,-0.6238762728473435,-1.111797537386562,
RODOVIAS DO BRASIL HOLDING S.A.,41.508.382/0001-46,2018,,,,,,
ROMI S.A.,56.720.428/0001-63,2018,0.07673840099174067,2.06017404540248,0.5728120325815365,0.13659313015745442,0.1654738899099557,
RUMO S.A.,02.387.241/0001-60,2018,0.02354847976697109,0.81534186571761,0.3983302608305722,0.8037988615506722,0.40979990326901133,
SAFIRA HOLDING S.A.,13.522.948/0001-59,2018,,,,,,
SANSUY S.A. INDUSTRIA DE PLASTICOS,14.807.945/0001-24,2018,-0.5508087612145299,0.6257947026005078,-1.2618997278176138,-0.2813603509159126,-0.5199769642463032,
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,2018,0.001122588215876088,1.1570752794713417,0.9787007494443106,0.24885000299186213,0.0055704733125897556,
SAO MARTINHO S.A.,51.466.860/0001-56,2018,0.06051802650871371,1.9248750015990743,1.4697588740871337,0.5530352105401811,0.1968620957209741,
SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,60.500.139/0001-26,2018,-1.8325539022168236,0.9636181156693012,0.3618017302697964,-inf,-inf,
SCHULZ S.A.,84.693.183/0001-68,2018,0.05691582148786055,2.4540971227502024,1.281580008359441,0.15966594923777314,0.09948835370614131,
SENIOR SOLUTION S.A.,04.065.791/0001-99,2018,,,,,,
SER EDUCACIONAL S.A.,04.986.320/0001-13,2018,0.09939153982594542,3.576615947557853,0.3771185201656803,0.5196334993958426,0.43352653446281686,
SIDERURGICA J. L. ALIPERTI S.A.,61.156.931/0001-78,2018,-0.03637501651265341,0.6077654516640254,0.36951334028274335,-inf,-inf,
SINQIA S.A.,04.065.791/0001-99,2018,0.021511655434731144,0.5166585930351472,0.48473345049794964,0.2769213583556747,0.07612823949955318,
SLC AGRICOLA S.A.,89.096.457/0001-55,2018,0.07423268231838841,1.2735637349526203,0.9767305270482894,0.27591319121813324,0.15779464139745003,
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,2018,0.11733724180426092,1.0275362613942565,1.5373167447257206,1.151416583434401,0.7837112969965042,
SONDOTECNICA ENGENHARIA SOLOS S.A.,33.386.210/0001-19,2018,0.08678817758521949,2.9369766416923757,0.3249863908546543,0.04264985776558951,0.142664183533553,
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2018,0.07891585482391271,0.2715337179232146,0.06695410409632298,inf,inf,
STATKRAFT ENERGIAS RENOVAVEIS S.A.,00.622.416/0001-41,2018,0.04599832110319052,1.2580489934859516,0.3236150937547163,8.313055062166963,8.285079928952042,
SUL 116 PARTICIPACOES S.A.,01.957.772/0001-89,2018,-0.08171241592437739,1096.6,0.004198612632347572,-inf,-inf,
SUZANO HOLDING S.A.,60.651.809/0001-05,2018,0.024443606021176432,2.6768014059753953,0.010620772630355959,inf,inf,
SUZANO S.A.,16.404.287/0001-55,2018,0.005921579763543066,5.180076331067911,3.4754497728814178,0.48406999551195223,0.024744035925524214,
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2018,0.013401170364616051,1.9864141240092252,0.9005951350218276,0.05992645248566238,0.021727355891705304,
TAURUS ARMAS S.A.,92.781.335/0001-02,2018,-0.07238583529326409,0.501686093931159,-3.032088912259837,0.12109199832118105,-0.09552990515949578,
TC S.A.,26.345.998/0001-50,2018,,,,,,
TECHNOS S.A.,09.295.063/0001-97,2018,0.03085310366891908,197.94285714285715,7.515761625809555e-05,inf,inf,
TECNISA S.A.,08.065.557/0001-12,2018,-0.16043964953122195,0.028647113904542276,1.2368003481824694,-inf,-inf,
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2018,0.13760040473324342,1.8494348583188223,0.62414631729332,0.15482786391061157,0.09527577420533109,
TEGRA INCORPORADORA S.A.,30.213.493/0001-09,2018,,,,,,
TEKNO S.A. - INDUSTRIA E COMERCIO,33.467.572/0001-34,2018,0.00341753413964292,3.5105122787572305,0.21178370583994233,0.01818010845375043,0.005626430116290004,
TELEFÔNICA BRASIL S.A,02.558.157/0001-62,2018,0.08716084448139215,1.0627101483563286,0.43050591948189665,0.44864350606111636,0.23506072700539077,
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2018,,,,,,
TIM S.A.,02.421.421/0001-11,2018,0.04889409581920688,0.8445692958407773,0.6185331773644509,0.45010940964521223,0.45543513087436555,
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2018,0.12708876040220743,2.7712123537342226,0.8437194065159364,1.1322249371465118,0.8607894671293733,
TREVISA INVESTIMENTOS S.A.,92.660.570/0001-26,2018,0.050390542878858934,0.2991895542548402,0.17658139335762466,5.238020424194816,4.895522388059701,
TRISUL S.A.,08.811.643/0001-27,2018,0.08570890779367914,0.028152800400952263,0.4969140150616751,102.12068965517241,95.41777188328912,
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,2018,,,,,,
