"DENOM_CIA","CNPJ_CIA","ANO","ROA","LC","CTPT","ME","ML","Empresa","IPCA","PIB_per_capta","cambio","divida_liquida_pib","SELIC","SELIC_over","Pais_k","Ano_t"
"TEKNO S.A. - INDUSTRIA E COMERCIO","33.467.572/0001-34",2016,-0.0777700193754537,5.14959098449745,0.14984766391416,-0.181111187580498,-0.165350847007698,"154",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"TELEFÔNICA BRASIL S.A","02.558.157/0001-62",2016,0.0400680852282527,0.862032468378405,0.472429207615996,0.340432712726951,0.105765701554638,"155",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30",2016,0.104017996872942,1.70115848297784,0.923968123228127,1.0742243487641,0.680763122836749,"156",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"TREVISA INVESTIMENTOS S.A.","92.660.570/0001-26",2016,0.0786435281563249,0.129404617253949,0.152805227281894,5.45799299883314,5.24562427071179,"157",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"TRISUL S.A.","08.811.643/0001-27",2016,0.00327159263752923,0.0154371853218222,0.572643571465407,4.17668939863608,1.60818350898946,"158",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"UNICASA INDÚSTRIA DE MÓVEIS S.A.","90.441.460/0001-48",2016,-0.106958660636356,2.16305126368566,0.302045009728576,-0.153833855409558,-0.143678535265311,"159",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"UNIPAR CARBOCLORO S.A.","33.958.695/0001-78",2016,0.129769084076168,0.988470262096774,1.00057776857457,0.695841098070599,0.315650338426402,"160",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"USINAS SID DE MINAS GERAIS S.A.-USIMINAS","60.894.730/0001-05",2016,-0.0271229774677332,2.45297202764491,0.824838021415896,0.061055113169302,-0.0891420645770092,"161",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"VALE S.A.","33.592.510/0001-54",2016,0.0458460928218532,1.55324633454623,1.28190601668621,0.457356854450674,0.286737636706505,"162",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"VALID SOLUÇÕES S.A.","33.113.309/0001-47",2016,0.0585417002421414,2.46229444766879,0.537437252796667,0.184236428072008,0.132439391074981,"163",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"VULCABRAS S.A.","50.926.955/0001-42",2016,0.243852276997711,0.991873589164786,1.83430485891899,NA,NA,"164",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"WEG S.A.","84.429.695/0001-11",2016,0.180582498544998,5.90720890418694,0.0379213110993122,NA,NA,"165",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"WHIRLPOOL S.A.","59.105.999/0001-86",2016,0.0519119760110155,0.851275064473651,1.49219385707901,0.0713118827261164,0.0483116684297437,"166",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.","33.228.024/0001-51",2016,-0.0428824758570057,1.57520074119827,0.0467777901265805,NA,NA,"167",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"YDUQS PARTICIPACOES S.A.","08.807.432/0001-10",2016,0.105666246319571,0.677980997844449,0.430840609806738,NA,NA,"168",6.28798821322138,45.0611035083831,3.49011666666667,42.8275,14.17,14.0283876295154,1,5
"ALPARGATAS S.A.","61.079.117/0001-05",2017,0.112174959856679,2.55152640618928,0.477173788756809,0.173771013557419,0.145588042048614,"1",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ALUPAR INVESTIMENTO S/A","08.364.948/0001-38",2017,0.0685535173650886,4.04118173996481,0.242727598077205,2.13899218981835,2.08914466830405,"2",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"AMBEV S.A.","07.526.557/0001-00",2017,0.0800706468191213,0.56818971914751,0.990243369455253,0.621996374381781,0.337406604758512,"3",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ANIMA HOLDING S.A.","09.288.252/0001-32",2017,0.0850416159824548,1.20046155592267,0.43773557271901,45.2784045124899,34.3078162771958,"4",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"AREZZO INDÚSTRIA E COMÉRCIO S.A.","16.590.234/0001-76",2017,0.149541558845141,2.38764065890635,0.553412235322425,0.160972424372079,0.144305415166502,"5",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","00.359.742/0001-08",2017,0.821212121212121,16.2295081967213,-2.21741269060502,NA,NA,"6",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"AZEVEDO E TRAVASSOS S.A.","61.351.532/0001-68",2017,-1.51931020798384,0.34727581921643,-1.70765519090108,-5.63782682512733,-5.71993208828523,"7",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"B3 S.A. - BRASIL, BOLSA, BALCÃO","09.346.601/0001-25",2017,0.0339245670930129,1.39507954431676,0.572426302981428,0.595365068178637,0.397874466836428,"8",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BAHEMA EDUCAÇÃO S.A.","45.987.245/0001-92",2017,-0.0773185381248091,59.9735349716446,0.00990404386566141,NA,NA,"9",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BAUMER S.A.","61.374.161/0001-30",2017,0.0125640120624423,1.87368078175896,0.782286723319722,0.0533962180001784,0.0226228703951476,"10",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BIOMM S.A.","04.752.991/0001-10",2017,-0.148108439865907,1.33276288707477,3.34112409571508,-338.757281553398,-370.174757281553,"11",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BOMBRIL S.A.","50.564.053/0001-03",2017,0.184369366750015,0.631360571300605,-5.69132771366997,0.189427135125722,0.116235524862638,"12",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BR MALLS PARTICIPACOES S.A.","06.977.745/0001-91",2017,-0.064564592931326,3.81300796275677,0.21420551888911,-2.68178114492672,-2.648240838358,"13",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BR PROPERTIES S.A.","06.977.751/0001-49",2017,0.0293825368343713,1.7516307379859,0.60445925777175,1.27078892504905,0.809998333318713,"14",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BRADESPAR S.A.","03.847.461/0001-92",2017,0.205641149514927,0.722477158688663,0.285771600480036,NA,NA,"15",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59",2017,0.0345012292089352,0.781004417164854,0.185923519929045,0.153164268630652,0.259196689571391,"16",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BRASKEM S.A.","42.150.391/0001-70",2017,0.106836168257931,2.73206993507922,4.86348184393905,0.261194991278666,0.11191852727905,"17",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BRAZILIAN FINANCE E REAL ESTATE S.A.","02.762.113/0001-50",2017,0.0750937332619175,7.92974866089823,0.0474249167819875,NA,NA,"18",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BRB BCO DE BRASILIA S.A.","00.000.208/0001-00",2017,0,0.899764824094118,NA,0.153552347242081,0,"19",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"BRF S.A.","01.838.723/0001-27",2017,-0.0281507369406506,1.20707183817692,2.56991033472494,0.0693080945781814,-0.0440458341645613,"20",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CAMBUCI S.A.","61.088.894/0001-08",2017,0.210718033913301,0.627967957386344,29.5072505384063,0.0914188329612827,0.214944432442812,"21",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CCR S.A.","02.846.056/0001-97",2017,0.153627465845907,4.53277582754639,0.427912970523147,22.4645880296269,20.6020955053595,"22",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CEMIG GERACAO E TRANSMISSAO S.A.","06.981.176/0001-58",2017,0.0258446224620007,0.755782410051399,2.45824905837334,0.258521414578315,0.0599205141602158,"23",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CENTRAIS ELET BRAS S.A. - ELETROBRAS","00.001.180/0001-26",2017,-0.0145426952054474,1.6672491907571,1.86458163992352,-0.384122601450413,-0.390977658609508,"24",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CENTRAIS ELET DE SANTA CATARINA S.A.","83.878.892/0001-55",2017,0.0355979448123431,2.94362550853278,0.013801691203851,NA,NA,"25",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA BRASILEIRA DE DISTRIBUICAO","47.508.411/0001-56",2017,0.0269388110366437,1.12411173731928,1.22374915319849,0.077645248172374,0.0238168526356291,"26",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA CELG DE PARTICIPACOES - CELGPAR","08.560.444/0001-93",2017,0.12322035237418,16.0712900096993,-1.57005168162319,NA,NA,"27",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA ENERGETICA DE MINAS GERAIS - CEMIG","17.155.730/0001-64",2017,0.063155887629597,1.08687114423264,0.10630723777058,2436.45230769231,3079.85846153846,"28",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA FERRO LIGAS DA BAHIA - FERBASA","15.141.799/0001-03",2017,0.145813610682436,5.08448644391945,0.219901651879293,0.323898265036858,0.243363797547351,"29",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA FIACAO TECIDOS CEDRO CACHOEIRA","17.245.234/0001-00",2017,0.176452515873558,0.668090419557158,2.31057085140347,0.222921800579181,0.207541393345947,"30",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA INDUSTRIAL CATAGUASES","19.526.748/0001-50",2017,-0.0449053208491337,2.03435660887546,0.795442810144136,-0.0787674727068666,-0.0619551292951966,"31",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA MELHORAMENTOS DE SAO PAULO","60.730.348/0001-66",2017,0.0263938487943969,0.802452637371276,0.54883605761346,-0.804321239298818,15.5470852017937,"32",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA PARANAENSE DE ENERGIA - COPEL","76.483.817/0001-20",2017,0.0575644885939303,0.943853475392818,0.18070440237346,NA,NA,"33",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA SANEAMENTO DE MINAS GERAIS-COPASA MG","17.281.106/0001-03",2017,0.0518871562350218,1.3394155432769,0.729740502723825,0.354120719357849,0.130314144148271,"34",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA SIDERURGICA NACIONAL","33.042.730/0001-04",2017,0.000242458947265061,0.832837800431126,5.02870162150209,0.275869571831114,0.000988944082683119,"35",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA TECIDOS NORTE DE MINAS COTEMINAS","22.677.520/0001-76",2017,0.0390272951298154,0.0206449511400651,0.545194675629406,NA,NA,"36",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CIA TECIDOS SANTANENSE","21.255.567/0001-89",2017,0.0386900778108214,1.14068449409105,0.962682901755628,0.11438490190972,0.0476510179360305,"37",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"COGNA EDUCAÇÃO S.A.","02.800.026/0001-40",2017,0.116262964664957,1.13534969530944,0.064600979791456,NA,NA,"38",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CONSERVAS ODERICH S.A.","97.191.902/0001-94",2017,0.0447770158405189,1.52539843840445,1.38042903941668,0.125518659686874,0.0517061491327528,"39",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CONSTRUTORA ADOLPHO LINDENBERG S.A.","61.022.042/0001-18",2017,0.106282311669129,0.791532258064516,0.789082500619374,2.82547169811321,2.71521226415094,"40",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CONSTRUTORA TENDA S.A.","71.476.527/0001-35",2017,0.0601509779058511,1.71652012489295,0.530723436426591,0.46084751250045,0.383776394834347,"41",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"COSAN S.A.","50.746.577/0001-15",2017,0.0792618209469991,2.27078167697932,0.756669069629827,NA,NA,"42",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CPFL ENERGIA S.A.","02.429.144/0001-93",2017,0.124661230003483,0.906422392795545,0.0560306233490539,1307213,1179750,"43",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CPFL ENERGIAS RENOVÁVEIS S.A.","08.439.659/0001-50",2017,0.00143095011523983,0.434950128185571,0.990214628930119,2.7083143553478,0.0917655519597267,"44",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CPFL GERACAO DE ENERGIA S.A.","03.953.509/0001-47",2017,0.100881040136499,0.826316193956424,1.50131408193737,1.36840562368332,0.791539690513532,"45",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA","02.998.611/0001-04",2017,0.0830950798347752,3.08675616616457,0.495999123145366,0.804206586222683,0.539842859865062,"46",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.","10.760.260/0001-19",2017,0.0537878807898813,1.34699961787293,4.24078534367599,0.577027182641898,0.271392466438377,"47",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"CYRELA BRAZIL REALTY S.A.EMPREEND E PART","73.178.600/0001-18",2017,-0.0134536996966106,1.08377255592368,0.19190539903936,-14.0131474734674,-15.0489466180897,"48",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"DIAGNOSTICOS DA AMERICA S.A.","61.486.650/0001-83",2017,0.0219752533265568,0.899649056541931,0.793277275148907,0.185728291145011,0.044713431003961,"49",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS","92.665.611/0001-77",2017,0.062225478127221,1.65483012738639,1.2518939793367,0.0520218063473478,0.0266226206350019,"50",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"DIRECIONAL ENGENHARIA S.A.","16.614.075/0001-00",2017,-0.0736275204627574,1.8956103545141,0.342174789204406,-13.9892462209597,-14.586689662169,"51",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.","08.873.873/0001-10",2017,0.145406270688333,2.00361962514736,3.20532649844595,4.05361087756936,3.61043690024063,"52",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","04.149.454/0001-80",2017,0.216552602365446,0.212451708628058,1.75184437834695,NA,NA,"53",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"EDP - ENERGIAS DO BRASIL S.A.","03.983.431/0001-03",2017,0.0664408517824593,2.36999654934438,0.168384730615464,115.81592390347,107.777875638541,"54",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ELECTRO ACO ALTONA S.A.","82.643.537/0001-34",2017,0.120946164592229,0.96707185080343,1.58584023837708,0.342497639646808,0.181987684597434,"55",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.","02.302.101/0001-42",2017,0.102839998377292,2.89440895650407,0.413089800274432,0.579447313297414,0.667312625317845,"56",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"EMBRAER S.A.","07.689.002/0001-89",2017,0.0230450299087472,2.1347798537554,1.56565190589078,0.121504578675515,0.0603743936484998,"57",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"EMPREENDIMENTOS PAGUE MENOS S.A.","06.626.253/0001-51",2017,0.0279773766364725,1.42574198256673,2.09749518468192,0.0424506658276878,0.0136798056753165,"58",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ENAUTA PARTICIPAÇÕES S.A.","11.669.021/0001-10",2017,0.113849226828755,8.00065716657443,0.00929614019834681,NA,NA,"59",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ENERGISA S.A.","00.864.214/0001-06",2017,0.0781284375389427,1.78257609544528,0.860285269521964,4.28481861198738,4.40545741324921,"60",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ENEVA S.A","04.423.567/0001-21",2017,0.0135245638130608,13.6415213147787,0.309925362349625,NA,NA,"61",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"ENGIE BRASIL ENERGIA S.A.","02.474.103/0001-19",2017,0.132214800445544,0.738964344025606,1.21835846194343,0.71091095457915,0.454724186941954,"62",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"EQUATORIAL ENERGIA S.A.","03.220.438/0001-73",2017,0.161204430740383,2.57412899142584,0.292564799831177,NA,NA,"63",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"EUCATEX S.A. INDUSTRIA E COMERCIO","56.643.018/0001-66",2017,0.0312408278443181,0.0402732751680773,0.0848954283968597,NA,NA,"64",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"EVEN CONSTRUTORA E INCORPORADORA S.A.","43.470.988/0001-65",2017,-0.125651342172197,0.296428921219078,0.714733030397174,-5.54503963960419,-7.44911769913245,"65",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73",2017,0.106881174862485,0.565350170148366,0.324184666210712,NA,NA,"66",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"FLEURY S.A.","60.840.055/0001-31",2017,0.091289619848199,1.98326306335032,1.0580365514073,0.262388162277306,0.135348445691002,"67",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"FRAS-LE S.A.","88.610.126/0001-29",2017,0.0496695288120481,2.33623214912578,0.65172654454184,0.124642342613998,0.107322343954166,"68",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"GAFISA S.A.","01.545.826/0001-07",2017,-0.240146327582879,0.690070578560786,3.68384119265654,-1.87315145334013,-1.9347271800102,"69",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"GERDAU S.A.","33.611.500/0001-19",2017,-0.011083198874705,2.01412310929495,0.371265653440628,0.29633062258861,-0.278244279833097,"70",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87",2017,0.00576354157371964,7.6424586637989,-1.95620459764105,NA,NA,"71",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"GRAZZIOTIN S.A.","92.012.467/0001-70",2017,0.090685195382685,2.33634503611489,0.415610654927878,0.143319552070761,0.145387727670992,"72",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"GRENDENE S.A.","89.850.341/0001-60",2017,0.185007518662294,8.78209119094703,0.110279092332226,0.235955926876388,0.297771564401257,"73",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"GUARARAPES CONFECCOES S.A.","08.402.943/0001-52",2017,0.122237489575584,3.51811060195979,0.15917523345098,0.6948562963591,0.671594758912075,"74",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"HAGA S.A. INDUSTRIA E COMERCIO","30.540.991/0001-66",2017,-0.0238922866947266,1.77074142740898,-1.70903030109697,0.0540375096651799,-0.0805460885402109,"75",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"HELBOR EMPREENDIMENTOS S.A.","49.263.189/0001-02",2017,-0.153369968713068,0.343298789111623,0.476362890554898,-53.3700293829579,-60.5529872673849,"76",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"HIDROVIAS DO BRASIL S.A.","12.648.327/0001-53",2017,0.0079921643571205,0.734501430637172,0.108855256546193,NA,NA,"77",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"HYPERA S.A.","02.932.074/0001-91",2017,0.097892059452153,2.04894285144198,0.273909409688257,0.30052976089501,0.256569231857338,"78",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"IGUA SANEAMENTO S.A.","08.159.965/0001-33",2017,0.0531978979991589,1.18239332056551,0.17412937536561,2.57112800325777,1.90593185828696,"79",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"IGUATEMI EMPRESA DE SHOPPING CENTERS S.A","51.218.147/0001-93",2017,0.050759369351436,1.40872366346032,0.51886224013895,1.41070972929924,0.834007314564953,"80",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.","17.314.329/0001-20",2017,0.00318713877355144,1.13772906663985,0.15451740536504,0.163117671825361,0.0233863662460608,"81",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR","03.758.318/0001-24",2017,-0.116877845784111,0.78757864734643,0.55615039362067,NA,NA,"82",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"IOCHPE MAXION S.A.","61.156.113/0001-75",2017,0.00189316774299989,1.02645031231636,0.416402936026631,0.12159048943247,0.00383245417724337,"83",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"IRANI PAPEL E EMBALAGEM S.A.","92.791.243/0001-03",2017,-0.0721208145152365,1.09346596437721,3.40219774414243,0.108013568817569,-0.127102502852295,"84",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"JBS S.A.","02.916.265/0001-60",2017,0.00989138844355382,0.563245347804714,1.22363466610056,0.129476666289598,0.0228552158727383,"85",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"JHSF PARTICIPACOES S.A.","08.294.224/0001-65",2017,-0.00750485266098759,2.14801990183554,0.422801136186873,NA,NA,"86",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP","87.456.562/0001-22",2017,0.0128893489236667,1.99449270880834,2.15182613048698,0.0717508379833911,0.0186346100519088,"87",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"JSL S.A.","52.548.435/0001-79",2017,-0.000466289497075657,1.38225635598234,7.56227394771021,0.214580726146476,-0.000952393853412623,"88",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"KARSTEN S.A.","82.640.558/0001-04",2017,-0.00141592057849696,0.401999897501804,-2.77421849482199,0.175868887862565,-0.00170102321587708,"89",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"KEPLER WEBER S.A.","91.983.056/0001-69",2017,-0.0777292715135618,17.1687454145268,0.0123418223080793,NA,NA,"90",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"KLABIN S.A.","89.637.490/0001-45",2017,0.0175760443518113,3.08783763267704,3.18543751713228,0.401542113061127,0.063402151271429,"91",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"LOCALIZA RENT A CAR S.A.","16.670.085/0001-55",2017,0.0561751494760922,1.53033611885959,2.46125561141605,0.194238357695293,0.106466667424622,"92",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
"LOG-IN LOGISTICA INTERMODAL S.A.","42.278.291/0001-24",2017,-0.605477768266378,1.14700008893416,-3.54862004607475,-0.705055584654045,-0.892876689755828,"93",2.94742132043471,45.4183402570409,3.19200833333333,50.8966666666667,10.1547945205479,9.95564231649329,1,6
